ProductVariety,MarketingSpend,CustomerFootfall,StoreSize,EmployeeEfficiency,StoreAge,CompetitorDistance,PromotionsCount,EconomicIndicator,StoreLocation,StoreCategory,MonthlySalesRevenue,CRPV,LTV,Estimated Expense
538,16,1465,201,70.6,28,8,5,79.5,San Francisco,Clothing,293.08,0.200054608,175.848,292.8799454
534,43,2587,317,93.4,15,9,8,102.7,Palo Alto,Grocery,374.23,0.144657905,224.538,374.0853421
602,5,2123,354,93.1,30,14,3,90.6,Los Angeles,Electronics,336.04,0.158285445,201.624,335.8817146
676,37,2202,442,69.5,25,9,7,108.9,Palo Alto,Electronics,392.58,0.178283379,235.548,392.4017166
391,40,1691,154,58.9,20,9,7,105.7,Palo Alto,Clothing,196.04,0.115931402,117.624,195.9240686
873,45,2747,480,76,25,7,8,98.4,Los Angeles,Grocery,496.7,0.180815435,298.02,496.5191846
476,19,1730,461,72.7,25,8,5,79.9,Palo Alto,Electronics,391.79,0.226468208,235.074,391.5635318
333,25,3262,143,78.2,27,10,5,113.8,Sacramento,Clothing,217.36,0.066633967,130.416,217.293366
524,35,2896,86,54.6,26,9,6,105.4,Los Angeles,Electronics,210.01,0.072517265,126.006,209.9374827
500,27,1434,499,86.2,11,8,5,116.5,Los Angeles,Electronics,414.83,0.289281729,248.898,414.5407183
453,47,1400,375,72.9,23,13,8,111.6,Sacramento,Electronics,324.67,0.231907143,194.802,324.4380929
483,44,2131,310,58,15,6,8,129.5,San Francisco,Clothing,295.09,0.138474894,177.054,294.9515251
521,9,1815,154,91.1,27,7,3,103.5,Sacramento,Grocery,306.61,0.168931129,183.966,306.4410689
566,32,998,204,92.1,21,8,6,89.1,Palo Alto,Electronics,260.38,0.260901804,156.228,260.1190982
661,12,2032,318,87.4,7,9,4,102.2,Sacramento,Clothing,403.48,0.198562992,242.088,403.281437
701,37,1627,175,76.9,28,6,6,82.5,Sacramento,Grocery,303.43,0.18649662,182.058,303.2435034
296,8,1791,250,51.9,14,14,3,105,San Francisco,Grocery,190.56,0.10639866,114.336,190.4536013
788,10,2745,58,92.1,25,11,4,103.6,Palo Alto,Electronics,327.79,0.119413479,196.674,327.6705865
478,46,1297,117,84.5,27,9,7,116,Los Angeles,Electronics,248.99,0.191973786,149.394,248.7980262
488,8,3332,348,78.3,16,9,3,112.1,Palo Alto,Grocery,275.36,0.082641056,165.216,275.2773589
427,24,2612,325,64.9,14,10,6,80.6,Palo Alto,Electronics,293.29,0.112285605,175.974,293.1777144
784,49,1887,343,54.4,14,13,7,95.6,Palo Alto,Electronics,425.71,0.225601484,255.426,425.4843985
427,44,2164,467,68.6,8,10,7,99.8,Palo Alto,Electronics,374.75,0.173174677,224.85,374.5768253
427,34,2352,171,66.8,26,16,5,112.4,Sacramento,Electronics,216.52,0.092057823,129.912,216.4279422
555,19,2107,257,60.6,20,9,5,79.9,Los Angeles,Clothing,305.78,0.145125771,183.468,305.6348742
492,31,2135,362,64.6,29,15,7,112.2,Los Angeles,Clothing,353.79,0.165709602,212.274,353.6242904
306,36,1963,431,75.8,8,8,7,115,San Francisco,Electronics,254.49,0.129643403,152.694,254.3603566
282,9,2448,57,78.4,25,7,4,100.5,Palo Alto,Electronics,188.86,0.077148693,113.316,188.7828513
281,39,1904,496,83.8,1,12,6,104,Sacramento,Clothing,328.61,0.172589286,197.166,328.4374107
295,38,2807,238,57.3,20,10,7,108.9,Los Angeles,Grocery,268.49,0.09565016,161.094,268.3943498
530,46,2589,373,90.3,22,13,8,104.5,San Francisco,Clothing,337.71,0.130440324,202.626,337.5795597
511,46,1924,374,52.2,8,6,7,106.1,San Francisco,Grocery,324.62,0.168721414,194.772,324.4512786
540,38,1881,141,89.6,18,10,6,105.5,Palo Alto,Clothing,260.1,0.138277512,156.06,259.9617225
624,23,1912,422,77.6,16,10,5,86.1,Los Angeles,Clothing,371.93,0.194524059,223.158,371.7354759
352,35,1918,172,87.4,12,12,6,120.9,Sacramento,Electronics,184.82,0.096360792,110.892,184.7236392
295,18,1593,96,53.7,26,9,4,93.3,Los Angeles,Grocery,187.17,0.117495292,112.302,187.0525047
393,17,2040,94,78,10,11,5,87.7,Los Angeles,Clothing,263.14,0.128990196,157.884,263.0110098
374,26,1979,133,60.2,26,8,5,76.9,Los Angeles,Clothing,255.43,0.129070237,153.258,255.3009298
477,40,2073,401,91.8,15,10,6,105.7,Los Angeles,Electronics,358.8,0.173082489,215.28,358.6269175
438,6,2057,248,62.4,27,11,3,97.2,San Francisco,Grocery,246.09,0.119635391,147.654,245.9703646
454,27,1842,233,69.3,29,12,6,95.6,Sacramento,Grocery,237.85,0.12912595,142.71,237.720874
485,33,2218,457,72.8,29,8,5,85.9,Los Angeles,Grocery,391.62,0.176564472,234.972,391.4434355
528,6,2446,340,81.2,11,11,3,104,Palo Alto,Clothing,372.49,0.152285364,223.494,372.3377146
480,44,912,109,56.2,23,4,6,110.3,Los Angeles,Clothing,257.21,0.282028509,154.326,256.9279715
349,20,2164,448,74.6,7,10,5,100.4,San Francisco,Electronics,299.64,0.138465804,179.784,299.5015342
277,39,809,333,65.6,20,12,7,81.2,Sacramento,Electronics,229.5,0.28368356,137.7,229.2163164
485,23,2419,160,71,17,12,6,99.1,San Francisco,Grocery,259.65,0.107337743,155.79,259.5426623
425,44,1604,304,50.3,27,11,8,136.9,San Francisco,Grocery,276.44,0.17234414,165.864,276.2676559
574,19,2141,93,80.4,24,7,4,101.8,Palo Alto,Electronics,294.51,0.137557216,176.706,294.3724428
451,17,2695,187,65.6,25,7,5,98.7,Sacramento,Electronics,255.81,0.094920223,153.486,255.7150798
553,49,2384,81,92.8,15,6,8,107.1,Sacramento,Clothing,296.58,0.124404362,177.948,296.4555956
485,8,1883,148,76.5,23,9,4,102.6,Los Angeles,Grocery,237.79,0.126282528,142.674,237.6637175
706,35,1509,168,93.5,24,12,6,68.2,Los Angeles,Clothing,324.15,0.214811133,194.49,323.9351889
614,20,2946,350,93.2,4,14,5,94.2,Sacramento,Electronics,336.64,0.114270197,201.984,336.5257298
430,18,1970,188,72.5,10,9,4,100.2,Sacramento,Clothing,280.11,0.142187817,168.066,279.9678122
323,49,1766,178,60.5,17,6,7,110.7,Palo Alto,Grocery,236.04,0.133657984,141.624,235.906342
558,38,1915,428,64.5,21,8,7,81,San Francisco,Grocery,346.1,0.18073107,207.66,345.9192689
414,46,1517,369,58.3,20,5,7,110.5,Sacramento,Electronics,307.86,0.202940013,184.716,307.65706
505,18,2619,481,55,2,12,4,124.3,Los Angeles,Electronics,337.43,0.128839252,202.458,337.3011607
415,32,2820,394,92.4,8,13,7,102.7,Sacramento,Electronics,336.61,0.119365248,201.966,336.4906348
687,28,1899,424,83.3,16,13,5,112.9,Palo Alto,Clothing,368.72,0.19416535,221.232,368.5258346
580,23,2201,453,91.6,24,12,5,117.3,San Francisco,Clothing,404.12,0.183607451,242.472,403.9363925
879,28,1742,423,69.5,16,8,6,108.9,Palo Alto,Grocery,492.38,0.282652124,295.428,492.0973479
343,32,1479,137,86.6,12,9,6,113.3,Los Angeles,Clothing,215.03,0.145388776,129.018,214.8846112
472,27,1876,69,89.1,3,11,5,115.2,Sacramento,Clothing,231.6,0.123454158,138.96,231.4765458
128,46,2082,307,91.7,28,7,7,89.3,San Francisco,Electronics,169.11,0.081224784,101.466,169.0287752
529,16,2534,222,66.6,5,8,4,70.4,Palo Alto,Electronics,261.3,0.103117601,156.78,261.1968824
420,41,1797,432,67.7,8,6,7,95.7,San Francisco,Clothing,305.87,0.170211464,183.522,305.6997885
559,43,2842,144,57.2,3,7,8,92.7,San Francisco,Grocery,262.85,0.092487685,157.71,262.7575123
636,11,1566,348,94.5,30,10,3,88.2,San Francisco,Grocery,410.65,0.262228608,246.39,410.3877714
404,30,2069,329,91.3,30,11,5,115.4,San Francisco,Electronics,255.22,0.123354277,153.132,255.0966457
757,37,1670,462,51.7,2,13,6,103,Los Angeles,Clothing,453.72,0.271688623,272.232,453.4483114
457,46,1620,405,73.1,1,11,8,96.1,Palo Alto,Electronics,310.36,0.191580247,186.216,310.1684198
432,38,1859,367,59.7,15,11,7,104.7,Palo Alto,Electronics,327.49,0.176164605,196.494,327.3138354
554,15,2461,415,78.2,9,12,4,80.9,Sacramento,Clothing,321.01,0.130438846,192.606,320.8795612
426,49,2315,471,88,9,9,8,87.5,San Francisco,Grocery,353.85,0.152850972,212.31,353.697149
454,20,2147,473,64.6,2,10,5,94.2,Palo Alto,Grocery,369.12,0.171923614,221.472,368.9480764
296,35,2274,194,90.4,4,5,6,119,San Francisco,Clothing,196.17,0.086266491,117.702,196.0837335
571,23,2396,186,61,12,12,5,92.8,Palo Alto,Clothing,323.8,0.135141903,194.28,323.6648581
433,40,2682,165,75.1,11,13,6,111.9,Palo Alto,Electronics,239.63,0.089347502,143.778,239.5406525
702,19,2124,119,70.4,18,8,5,95.7,Sacramento,Grocery,297.78,0.14019774,178.668,297.6398023
625,21,1565,378,65.7,30,17,5,94.3,San Francisco,Electronics,388.11,0.24799361,232.866,387.8620064
406,12,1794,436,58.1,1,12,5,104.4,Palo Alto,Electronics,310.01,0.17280379,186.006,309.8371962
680,12,2237,338,76.6,29,7,4,98.3,San Francisco,Grocery,376.24,0.16818954,225.744,376.0718105
517,43,2298,71,58.8,11,9,7,124.7,San Francisco,Grocery,289.01,0.125765883,173.406,288.8842341
375,23,1655,89,93.3,10,12,5,89.2,San Francisco,Electronics,182.86,0.110489426,109.716,182.7495106
516,18,1954,214,62.4,5,10,5,94,San Francisco,Electronics,270.77,0.13857216,162.462,270.6314278
516,8,2119,368,60.6,23,14,4,105.7,Los Angeles,Electronics,347.54,0.164011326,208.524,347.3759887
671,38,1898,454,54.4,16,9,6,123.6,Palo Alto,Clothing,444.82,0.234362487,266.892,444.5856375
582,5,1926,108,58.4,25,14,3,105.5,San Francisco,Electronics,249.84,0.129719626,149.904,249.7102804
434,10,1745,177,69.7,5,7,4,107.6,Sacramento,Electronics,234.94,0.134636103,140.964,234.8053639
690,20,1280,377,51.9,30,10,4,90.8,San Francisco,Clothing,347.19,0.271242188,208.314,346.9187578
423,13,1675,242,77.7,28,11,5,98.4,Los Angeles,Clothing,239.9,0.143223881,143.94,239.7567761
428,12,2389,435,51.2,16,10,3,102.8,Palo Alto,Grocery,312.74,0.13090833,187.644,312.6090917
632,20,2285,120,84.2,19,12,4,98.9,Los Angeles,Clothing,263.91,0.115496718,158.346,263.7945033
354,28,2515,449,66.4,26,11,6,104,Sacramento,Grocery,303.43,0.120648111,182.058,303.3093519
557,27,1859,95,79.1,28,11,5,107.2,San Francisco,Electronics,221.97,0.119402905,133.182,221.8505971
474,50,2496,497,91.8,4,16,8,82.6,Palo Alto,Electronics,326.34,0.130745192,195.804,326.2092548
626,16,2505,248,56.6,30,8,5,116.5,Los Angeles,Grocery,355.15,0.141776447,213.09,355.0082236
589,44,2148,171,67.8,14,15,7,91,Palo Alto,Clothing,300.98,0.140121043,180.588,300.839879
413,6,2019,499,67.4,20,12,3,89.7,Palo Alto,Clothing,387.75,0.19205052,232.65,387.5579495
395,15,1958,87,94.7,6,9,4,80.9,Los Angeles,Electronics,256.53,0.131016343,153.918,256.3989837
494,30,2052,355,81.2,25,11,6,107.3,Palo Alto,Grocery,347,0.169103314,208.2,346.8308967
455,40,2036,201,51.8,7,12,7,98.7,Sacramento,Clothing,281.17,0.138099214,168.702,281.0319008
542,46,1598,431,63.1,26,12,8,89.3,Los Angeles,Grocery,400.61,0.250694618,240.366,400.3593054
601,42,2211,106,59.8,21,10,7,100.3,Los Angeles,Electronics,296.31,0.134016282,177.786,296.1759837
664,15,2437,440,68.2,3,12,4,123.4,San Francisco,Electronics,418.51,0.171731637,251.106,418.3382684
595,8,829,210,88.1,15,8,3,79.8,Palo Alto,Grocery,281.84,0.339975875,169.104,281.5000241
236,21,1174,219,86.3,7,5,5,110.2,San Francisco,Grocery,252.03,0.21467632,151.218,251.8153237
748,40,1911,104,77.3,20,9,6,94.1,Los Angeles,Grocery,357.03,0.186828885,214.218,356.8431711
439,24,1613,382,82.7,17,9,5,108.6,San Francisco,Clothing,267.4,0.165778053,160.44,267.2342219
369,45,2172,75,62,27,7,8,89.2,San Francisco,Clothing,245.8,0.113167587,147.48,245.6868324
527,20,1071,315,92.1,24,13,5,112.1,Palo Alto,Grocery,369.13,0.344659197,221.478,368.7853408
385,25,1958,117,65.8,6,13,5,89.3,Palo Alto,Electronics,234.35,0.119688458,140.61,234.2303115
495,12,1776,462,93,26,12,4,98.3,Los Angeles,Grocery,312.93,0.176199324,187.758,312.7538007
426,15,2853,77,76.7,5,2,4,93.9,Palo Alto,Electronics,217.99,0.076407291,130.794,217.9135927
609,43,2278,97,93.7,5,9,7,112.1,Palo Alto,Grocery,292.83,0.128546971,175.698,292.701453
549,27,2024,279,93.4,16,11,6,82.6,Palo Alto,Electronics,314.93,0.155597826,188.958,314.7744022
358,25,1018,117,72.7,21,6,6,91.2,Palo Alto,Clothing,256.3,0.251768173,153.78,256.0482318
780,11,2558,107,60.7,28,12,4,101.3,Sacramento,Electronics,344.56,0.134698984,206.736,344.425301
303,38,1881,480,89.4,11,9,6,111.7,Los Angeles,Electronics,310.63,0.165140883,186.378,310.4648591
333,9,2285,299,58.5,1,12,4,101.1,Los Angeles,Clothing,228.83,0.10014442,137.298,228.7298556
519,10,1726,203,59.6,30,8,4,101.2,San Francisco,Grocery,325.52,0.188597914,195.312,325.3314021
431,24,1806,116,52,5,8,5,84.9,Palo Alto,Clothing,214.04,0.118516058,128.424,213.9214839
723,21,2457,146,87.9,14,9,4,95.8,San Francisco,Grocery,363.31,0.147867318,217.986,363.1621327
597,15,1203,175,51.3,22,8,4,98.5,Los Angeles,Grocery,281.75,0.234206151,169.05,281.5157938
222,20,2265,145,74.1,14,12,5,92.5,San Francisco,Electronics,152.52,0.067337748,91.512,152.4526623
615,16,2969,432,70.9,18,8,4,92.3,San Francisco,Electronics,347.39,0.117005726,208.434,347.2729943
486,20,2424,242,93.7,1,5,5,97.3,Palo Alto,Grocery,255.01,0.105202145,153.006,254.9047979
245,38,2905,480,51.3,26,11,6,113.9,Los Angeles,Clothing,311.97,0.107390706,187.182,311.8626093
544,9,1673,395,71.2,3,12,3,104.2,Sacramento,Grocery,384.8,0.230005977,230.88,384.569994
436,33,2325,154,72.3,6,11,5,128.8,Los Angeles,Grocery,294.45,0.126645161,176.67,294.3233548
574,36,1812,317,61.8,1,11,7,119,Los Angeles,Electronics,313.22,0.17285872,187.932,313.0471413
404,11,1516,399,74.5,20,10,4,118.7,Sacramento,Clothing,344.05,0.22694591,206.43,343.8230541
581,30,2036,380,71.2,20,11,6,101,Los Angeles,Clothing,337.75,0.165888998,202.65,337.584111
630,44,2426,392,51.9,13,10,7,94.3,San Francisco,Grocery,413.92,0.170618302,248.352,413.7493817
393,9,2372,334,73.3,12,9,3,85.7,San Francisco,Clothing,262.51,0.11067032,157.506,262.3993297
610,38,1825,418,84.6,5,12,7,92.2,Sacramento,Clothing,421.71,0.231073973,253.026,421.478926
497,23,1834,344,78.4,20,9,5,117.2,Los Angeles,Clothing,301.73,0.164520174,181.038,301.5654798
351,12,1714,400,88.2,20,6,4,129.5,Sacramento,Electronics,288.81,0.168500583,173.286,288.6414994
565,29,2140,123,51.6,24,12,6,107.3,Palo Alto,Electronics,272.78,0.12746729,163.668,272.6525327
453,44,2267,294,77.4,26,8,7,89.1,Sacramento,Grocery,248.32,0.109536833,148.992,248.2104632
786,32,2387,286,92.9,4,16,6,105.8,Palo Alto,Grocery,404.74,0.169560117,242.844,404.5704399
544,49,2665,265,62.1,3,5,7,82.5,Palo Alto,Clothing,278.32,0.104435272,166.992,278.2155647
374,28,2118,219,57.4,10,10,6,108.9,Los Angeles,Electronics,204.57,0.096586402,122.742,204.4734136
295,30,1555,478,52.7,22,8,5,107.3,San Francisco,Clothing,267.89,0.172276527,160.734,267.7177235
343,13,2354,207,69.7,2,9,4,116,San Francisco,Grocery,203.91,0.08662277,122.346,203.8233772
359,21,2229,439,63.6,21,9,5,112.1,Sacramento,Clothing,258.98,0.116186631,155.388,258.8638134
472,44,1470,294,70.5,11,1,7,87,Sacramento,Clothing,324.03,0.220428571,194.418,323.8095714
496,32,1646,190,80.3,2,15,6,102.7,San Francisco,Clothing,324.97,0.197430134,194.982,324.7725699
644,27,1947,314,94.4,27,11,6,107.1,San Francisco,Clothing,325.71,0.167288136,195.426,325.5427119
645,17,2112,468,92.6,14,7,5,132.1,Los Angeles,Clothing,402.51,0.190582386,241.506,402.3194176
352,47,1891,104,86.4,8,10,7,91.2,Palo Alto,Electronics,171.26,0.090565838,102.756,171.1694342
522,13,3156,489,58.6,7,11,5,96.8,Sacramento,Clothing,338.79,0.107347909,203.274,338.6826521
612,10,1707,229,94.6,25,8,3,95.1,Los Angeles,Clothing,329.58,0.193075571,197.748,329.3869244
600,28,2157,306,52.1,11,7,6,74.3,Sacramento,Clothing,318.14,0.147491887,190.884,317.9925081
347,21,2432,172,77.9,9,9,5,88.9,Palo Alto,Clothing,215.36,0.088552632,129.216,215.2714474
355,19,1780,365,51.4,28,6,5,94.1,Sacramento,Grocery,262.39,0.147410112,157.434,262.2425899
401,20,2247,171,64.1,9,13,5,84.4,Palo Alto,Grocery,270.98,0.120596351,162.588,270.8594036
376,20,1659,171,71,24,6,5,86.8,Palo Alto,Electronics,193.63,0.116714888,116.178,193.5132851
572,20,2401,268,83.7,26,6,4,90.7,Los Angeles,Clothing,345.75,0.144002499,207.45,345.6059975
489,42,1645,219,51.4,2,10,7,108.2,Sacramento,Grocery,303.2,0.184316109,181.92,303.0156839
647,9,1652,421,61.2,28,12,4,98.1,San Francisco,Clothing,380.7,0.230447942,228.42,380.4695521
606,37,929,344,72.4,12,10,6,116.1,Sacramento,Electronics,325.35,0.350215285,195.21,324.9997847
429,43,2685,221,72.1,18,8,8,114.4,Sacramento,Grocery,249.9,0.093072626,149.94,249.8069274
672,45,1726,382,79,12,8,7,103.5,San Francisco,Grocery,390.14,0.22603708,234.084,389.9139629
508,22,2782,77,85.9,23,7,5,90.9,Sacramento,Electronics,235.07,0.084496765,141.042,234.9855032
470,33,2730,374,56.5,5,7,5,75.6,Palo Alto,Electronics,304.68,0.111604396,182.808,304.5683956
557,39,2140,153,67.7,24,8,7,113.9,Palo Alto,Clothing,262.36,0.122598131,157.416,262.2374019
454,26,1985,401,89.1,27,9,6,60,San Francisco,Grocery,314.28,0.158327456,188.568,314.1216725
692,7,1594,162,72.8,1,8,3,101,Sacramento,Clothing,310.93,0.195062735,186.558,310.7349373
613,45,1885,383,92.8,12,12,8,106.8,San Francisco,Clothing,359.48,0.19070557,215.688,359.2892944
684,29,2123,148,86.5,18,12,5,100.9,Los Angeles,Grocery,284.24,0.13388601,170.544,284.106114
627,48,3000,484,77.5,2,6,8,82.3,Palo Alto,Electronics,353.96,0.117986667,212.376,353.8420133
370,32,2365,312,82.9,29,3,6,99.6,Los Angeles,Clothing,244.91,0.103556025,146.946,244.806444
241,8,1547,456,62.2,9,13,3,63.8,Los Angeles,Grocery,240.77,0.155636716,144.462,240.6143633
470,28,2101,245,92.3,5,10,5,102.4,Sacramento,Grocery,309.74,0.147425036,185.844,309.592575
504,34,1951,217,52.8,28,5,6,102.8,Palo Alto,Grocery,275.28,0.141096873,165.168,275.1389031
614,21,1769,111,80,18,15,5,112.1,Los Angeles,Electronics,318.5,0.180045223,191.1,318.3199548
538,24,2826,178,63.7,27,8,5,106.9,San Francisco,Clothing,257.13,0.090987261,154.278,257.0390127
260,7,2271,198,80.7,27,11,4,82.8,Palo Alto,Electronics,193.78,0.085328049,116.268,193.694672
706,36,2017,380,80.4,8,12,6,98.4,Palo Alto,Grocery,441.32,0.218800198,264.792,441.1011998
259,27,1931,340,84.4,21,12,5,100.8,Palo Alto,Electronics,275.01,0.142418436,165.006,274.8675816
402,20,2546,208,92.7,20,16,5,116.9,Sacramento,Clothing,248.2,0.097486253,148.92,248.1025137
456,47,1875,129,76.4,3,11,7,82.2,Los Angeles,Grocery,226.33,0.120709333,135.798,226.2092907
470,18,2277,399,90.5,23,15,5,116.6,Palo Alto,Grocery,286.51,0.125827844,171.906,286.3841722
649,19,1718,303,91.6,22,10,5,116.8,San Francisco,Electronics,380.99,0.221763679,228.594,380.7682363
543,33,1799,216,84,27,10,6,99.7,Palo Alto,Grocery,337.45,0.187576431,202.47,337.2624236
634,22,1647,369,54.6,14,15,5,105.1,Sacramento,Clothing,347.15,0.210777171,208.29,346.9392228
547,17,1970,397,63,22,14,5,108,Palo Alto,Clothing,355.51,0.180461929,213.306,355.3295381
678,27,1664,75,74.4,25,10,5,79.1,Los Angeles,Clothing,287.55,0.17280649,172.53,287.3771935
549,24,2027,362,71.1,29,14,6,78.5,Los Angeles,Electronics,299.35,0.147681302,179.61,299.2023187
698,20,2379,294,73.6,21,7,5,81.5,Sacramento,Electronics,348.48,0.146481715,209.088,348.3335183
688,46,2016,410,51.5,8,8,8,103.6,Palo Alto,Grocery,416.63,0.206661706,249.978,416.4233383
265,9,1631,447,51.1,23,13,4,91.6,Palo Alto,Electronics,230.97,0.141612508,138.582,230.8283875
366,41,1724,84,72.5,18,8,7,109.9,San Francisco,Electronics,171.63,0.099553364,102.978,171.5304466
515,43,2646,247,62,13,8,7,106.6,Palo Alto,Clothing,340.6,0.1287226,204.36,340.4712774
421,49,2083,121,79.1,18,5,8,99.2,Palo Alto,Grocery,232.91,0.11181469,139.746,232.7981853
598,22,2731,102,75.8,18,7,5,81.8,Palo Alto,Grocery,300.09,0.109882827,180.054,299.9801172
477,29,2163,235,81.3,19,10,5,115.2,Los Angeles,Electronics,267.65,0.123740176,160.59,267.5262598
668,39,2123,178,57.7,18,8,7,106.3,Los Angeles,Electronics,360.44,0.169778615,216.264,360.2702214
629,30,2357,140,89.2,3,8,5,118.2,Palo Alto,Grocery,284.81,0.120835808,170.886,284.6891642
325,7,1570,188,62.8,26,9,3,94.9,San Francisco,Electronics,265.72,0.169248408,159.432,265.5507516
373,49,2238,122,92.9,18,11,7,102.3,Palo Alto,Clothing,179.11,0.080031278,107.466,179.0299687
581,21,837,296,56.2,21,7,5,90.8,Sacramento,Grocery,296.69,0.354468339,178.014,296.3355317
467,37,1366,467,82,24,12,7,113.6,Palo Alto,Clothing,345.29,0.252774524,207.174,345.0372255
539,17,2134,130,77.3,10,13,4,84,Sacramento,Clothing,246.01,0.115281162,147.606,245.8947188
560,41,1749,438,66.7,1,10,7,108.2,Sacramento,Electronics,375.4,0.214636935,225.24,375.1853631
644,13,1896,63,86.7,16,9,4,88.2,San Francisco,Grocery,238.76,0.12592827,143.256,238.6340717
511,30,1504,78,77.6,12,8,6,94.9,Los Angeles,Grocery,238.22,0.158390957,142.932,238.061609
943,21,1750,137,70,13,1,5,105,Sacramento,Grocery,381.99,0.21828,229.194,381.77172
204,28,1622,368,63.8,2,5,6,102.4,Los Angeles,Grocery,210.38,0.129704069,126.228,210.2502959
411,7,2252,223,70.7,22,11,3,127.2,Los Angeles,Grocery,303.67,0.134844583,182.202,303.5351554
438,40,2400,119,80.5,13,11,6,94,Los Angeles,Grocery,205.53,0.0856375,123.318,205.4443625
571,34,756,243,94.6,8,9,6,98.3,Los Angeles,Grocery,275.15,0.363955026,165.09,274.786045
411,17,2079,69,72.5,4,8,4,106.3,San Francisco,Grocery,226.9,0.109139009,136.14,226.790861
161,10,2889,484,86.6,20,8,4,75.4,Sacramento,Electronics,306.65,0.106143994,183.99,306.543856
654,22,3077,138,90.6,29,12,4,110.2,Sacramento,Grocery,359.51,0.116837829,215.706,359.3931622
269,19,1699,329,81.6,16,10,4,108.2,Palo Alto,Grocery,231.89,0.136486168,139.134,231.7535138
232,37,2150,406,84.1,3,9,7,95.4,Los Angeles,Electronics,224.14,0.104251163,134.484,224.0357488
478,30,2423,272,64.9,1,11,6,102.5,San Francisco,Electronics,333.53,0.137651671,200.118,333.3923483
252,21,2337,136,63.1,28,12,5,103.4,Sacramento,Clothing,144.18,0.06169448,86.508,144.1183055
516,29,2239,271,51.1,30,5,6,99.4,Palo Alto,Electronics,310.87,0.138843234,186.522,310.7311568
497,29,1651,272,58,16,9,6,100.9,San Francisco,Grocery,335.64,0.203294973,201.384,335.436705
791,29,2392,369,70.7,18,9,5,104,Los Angeles,Electronics,416.96,0.174314381,250.176,416.7856856
605,6,1637,320,83.4,24,11,3,74.5,Sacramento,Electronics,355,0.21686011,213,354.7831399
328,18,1644,70,93.2,20,19,5,111.8,San Francisco,Grocery,166.12,0.101046229,99.672,166.0189538
253,46,852,445,59.4,4,11,7,87.1,Sacramento,Clothing,298.28,0.350093897,178.968,297.9299061
374,45,1787,443,83.7,18,13,7,78.2,Sacramento,Clothing,281.46,0.157504197,168.876,281.3024958
353,9,1718,482,66,4,10,3,122,Sacramento,Electronics,313.72,0.182607683,188.232,313.5373923
771,22,2686,128,65.8,12,8,5,124.9,Los Angeles,Clothing,317.07,0.118045421,190.242,316.9519546
665,33,2646,426,81.4,25,8,6,109.2,San Francisco,Clothing,404.18,0.152751323,242.508,404.0272487
499,46,1499,82,67.9,5,14,7,103.6,Sacramento,Clothing,243.03,0.162128085,145.818,242.8678719
390,34,1104,331,89.4,9,5,6,111.3,Los Angeles,Electronics,293.1,0.26548913,175.86,292.8345109
601,15,2347,92,73,13,15,4,92.1,Palo Alto,Grocery,281.9,0.12011078,169.14,281.7798892
547,8,2860,312,93,24,9,3,98,Los Angeles,Clothing,284.74,0.099559441,170.844,284.6404406
719,21,3370,321,91.2,16,8,6,81.6,San Francisco,Clothing,413.81,0.122792285,248.286,413.6872077
649,40,1843,207,82.1,30,11,6,108.1,Sacramento,Clothing,344.56,0.18695605,206.736,344.373044
390,24,1517,485,87.5,27,10,5,78.5,San Francisco,Electronics,369.88,0.243823336,221.928,369.6361767
289,45,2103,178,66.8,7,9,7,103.5,San Francisco,Electronics,239.06,0.113675701,143.436,238.9463243
485,20,3020,418,52,3,16,5,84.4,Los Angeles,Clothing,295.35,0.097798013,177.21,295.252202
339,18,1717,61,82.1,4,15,4,77.3,Sacramento,Electronics,152.48,0.088806057,91.488,152.3911939
634,13,2293,284,84.6,16,10,3,95.3,San Francisco,Grocery,343.61,0.149851723,206.166,343.4601483
552,17,1808,351,68.3,25,12,5,90.5,Sacramento,Electronics,354.14,0.195873894,212.484,353.9441261
573,36,2039,492,65,3,10,6,104.5,Sacramento,Grocery,337.91,0.165723394,202.746,337.7442766
752,29,2680,102,85,6,8,6,74.3,Sacramento,Electronics,338.73,0.126391791,203.238,338.6036082
301,19,2507,62,89,19,8,5,81.3,Sacramento,Clothing,144.71,0.057722377,86.826,144.6522776
683,5,2245,52,77,26,13,3,94.7,Palo Alto,Electronics,247.77,0.110365256,148.662,247.6596347
470,39,2422,302,81,1,6,6,108,San Francisco,Electronics,302.95,0.125082576,181.77,302.8249174
409,26,1676,328,90.7,4,11,5,105.3,San Francisco,Electronics,312.94,0.186718377,187.764,312.7532816
674,12,2242,476,51.2,20,15,4,98.2,Los Angeles,Grocery,423.02,0.18867975,253.812,422.8313202
261,33,1763,267,63.9,17,11,6,85.8,Sacramento,Electronics,255.98,0.145195689,153.588,255.8348043
402,22,1603,420,79.5,4,4,5,92.6,Palo Alto,Grocery,291.92,0.182108546,175.152,291.7378915
276,17,1937,448,87.9,12,17,4,95.5,San Francisco,Grocery,321.08,0.165761487,192.648,320.9142385
446,21,1349,419,65.7,4,10,5,88.9,Palo Alto,Electronics,370.82,0.2748851,222.492,370.5451149
504,25,2787,133,82.8,30,10,5,92.9,Los Angeles,Grocery,272.02,0.097603158,163.212,271.9223968
621,21,1572,65,85.3,21,12,5,94.2,Sacramento,Grocery,311.35,0.198059796,186.81,311.1519402
